# Instance: eil76.tsp
# Method: simulated-annealing
# output: step cost
0 2374
0.000000 2301
0.000000 2287
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.000000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2183
0.001000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2181
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.003000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2176
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.004000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2146
0.005000 2136
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.005000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2093
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2081
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.006000 2015
0.007000 2015
0.007000 2015
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 2013
0.007000 1953
0.007000 1953
0.007000 1953
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.007000 1882
0.008000 1882
0.008000 1882
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1828
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1823
0.008000 1802
0.008000 1790
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1788
0.008000 1766
0.008000 1766
0.008000 1766
0.008000 1766
0.008000 1766
0.008000 1766
0.008000 1748
0.008000 1748
0.008000 1748
0.008000 1668
0.008000 1668
0.008000 1668
0.008000 1668
0.008000 1668
0.008000 1668
0.008000 1668
0.008000 1659
0.008000 1592
0.008000 1592
0.008000 1592
0.008000 1592
0.008000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1592
0.009000 1547
0.009000 1478
0.009000 1478
0.009000 1478
0.009000 1478
0.009000 1478
0.009000 1478
0.009000 1478
0.009000 1364
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1340
0.009000 1315
0.009000 1314
0.009000 1265
0.009000 1228
0.009000 1228
0.009000 1228
0.009000 1228
0.009000 1228
0.009000 1228
0.009000 1228
0.010000 1228
0.010000 1228
0.010000 1228
0.010000 1228
0.010000 1228
0.010000 1216
0.010000 1216
0.010000 1216
0.010000 1216
0.010000 1216
0.010000 1207
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1197
0.010000 1141
0.010000 1120
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1097
0.010000 1088
0.010000 1028
0.010000 1027
0.010000 1017
0.010000 988
0.010000 971
0.010000 950
0.010000 950
0.010000 950
0.010000 950
0.011000 938
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 930
0.011000 921
0.011000 914
0.011000 906
0.011000 902
0.011000 877
0.011000 834
0.011000 834
0.011000 834
0.011000 834
0.011000 826
0.011000 826
0.012000 826
0.012000 826
0.012000 826
0.012000 811
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 808
0.012000 800
0.012000 797
0.012000 797
0.012000 796
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 787
0.012000 785
0.012000 782
0.012000 782
0.012000 782
0.012000 775
0.012000 772
0.012000 762
0.012000 757
0.012000 749
0.012000 739
0.012000 731
0.012000 719
0.012000 719
0.012000 710
0.013000 688
0.013000 688
0.013000 688
0.013000 688
0.013000 688
0.013000 688
0.013000 688
0.013000 688
0.013000 684
0.013000 684
0.013000 666
0.013000 649
0.013000 647
0.013000 647
0.013000 647
0.013000 644
0.013000 644
0.013000 635
0.013000 635
0.013000 635
0.013000 635
0.013000 635
0.013000 635
0.013000 634
0.013000 634
0.013000 634
0.013000 624
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 619
0.013000 609
0.013000 605
0.013000 605
0.013000 605
0.013000 605
0.013000 605
0.013000 602
0.013000 598
0.013000 598
0.013000 595
0.013000 595
0.013000 595
0.013000 591
0.013000 591
0.013000 591
0.013000 585
0.013000 585
0.013000 585
0.013000 585
0.013000 585
0.013000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 585
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 584
0.014000 583
0.014000 583
0.014000 583
0.014000 583
0.014000 583
0.014000 583
0.014000 583
0.014000 583
0.014000 583
