# Instance: eil76.tsp
# Method: simulated-annealing
# output: step cost
0 2566
0.000000 2386
0.000000 2386
0.000000 2386
0.000000 2271
0.000000 2271
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.000000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.001000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.002000 2153
0.003000 2153
0.003000 2153
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.003000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2138
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.004000 2096
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.005000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.006000 2080
0.007000 2080
0.007000 2080
0.007000 2080
0.007000 2080
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 2059
0.007000 1997
0.007000 1996
0.007000 1996
0.007000 1996
0.007000 1996
0.007000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1996
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1982
0.008000 1907
0.008000 1907
0.008000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1907
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.009000 1873
0.010000 1873
0.010000 1806
0.010000 1806
0.010000 1806
0.010000 1806
0.010000 1753
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1717
0.010000 1613
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1608
0.010000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1496
0.011000 1482
0.011000 1482
0.011000 1452
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.011000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1416
0.012000 1355
0.012000 1343
0.012000 1314
0.012000 1314
0.012000 1310
0.012000 1249
0.012000 1223
0.012000 1223
0.012000 1223
0.012000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1223
0.013000 1207
0.013000 1198
0.013000 1157
0.013000 1138
0.013000 1137
0.013000 1110
0.013000 1106
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.013000 1102
0.014000 1074
0.014000 1034
0.014000 994
0.014000 976
0.014000 976
0.014000 927
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 916
0.014000 903
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 875
0.014000 873
0.014000 847
0.014000 846
0.014000 846
0.014000 841
0.014000 838
0.014000 838
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.014000 825
0.015000 825
0.015000 825
0.015000 801
0.015000 791
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 790
0.015000 780
0.015000 763
0.015000 754
0.015000 752
0.015000 752
0.015000 733
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 732
0.015000 729
0.015000 722
0.015000 716
0.015000 716
0.015000 716
0.015000 716
0.015000 700
0.015000 699
0.015000 699
0.015000 699
0.015000 699
0.015000 694
0.015000 694
0.015000 694
0.015000 694
0.015000 694
0.015000 692
0.015000 683
0.015000 677
0.015000 677
0.016000 677
0.016000 677
0.016000 672
0.016000 672
0.016000 672
0.016000 672
0.016000 672
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 671
0.016000 667
0.016000 665
0.016000 665
0.016000 658
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 644
0.016000 643
0.016000 639
0.016000 639
0.016000 639
0.016000 639
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.016000 636
0.017000 636
0.017000 636
0.017000 636
0.017000 636
0.017000 636
0.017000 636
0.017000 636
0.017000 634
0.017000 634
0.017000 634
0.017000 634
0.017000 632
0.017000 631
0.017000 631
0.017000 631
0.017000 628
0.017000 625
0.017000 625
0.017000 624
0.017000 621
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 614
0.017000 612
0.017000 612
0.017000 612
0.017000 612
0.017000 612
0.017000 612
0.017000 612
0.017000 602
