# first_value: 2503
# Instance: eil76.tsp
# Method: random-search
# output: time cost
0 2503
1 0.000000 2466
2 0.000000 2466
3 0.000000 2466
4 0.000000 2466
5 0.000000 2466
6 0.000000 2400
7 0.000000 2400
8 0.000000 2400
9 0.000000 2400
10 0.000000 2400
11 0.000000 2400
12 0.000000 2400
13 0.000000 2400
14 0.000000 2400
15 0.000000 2400
16 0.000000 2400
17 0.000000 2400
18 0.000000 2400
19 0.000000 2400
20 0.000000 2400
21 0.000000 2400
22 0.000000 2400
23 0.000000 2400
24 0.000000 2400
25 0.000000 2400
26 0.000000 2400
27 0.000000 2400
28 0.000000 2400
29 0.000000 2400
30 0.000000 2293
31 0.000000 2231
32 0.000000 2231
33 0.000000 2231
34 0.000000 2231
35 0.000000 2231
36 0.000000 2231
37 0.000000 2231
38 0.000000 2231
39 0.000000 2231
40 0.000000 2231
41 0.000000 2231
42 0.000000 2231
43 0.000000 2231
44 0.000000 2231
45 0.000000 2231
46 0.000000 2231
47 0.000000 2231
48 0.000000 2231
49 0.000000 2231
50 0.000000 2231
51 0.000000 2231
52 0.000000 2231
53 0.000000 2231
54 0.000000 2231
55 0.000000 2231
56 0.000000 2231
57 0.000000 2225
58 0.000000 2225
59 0.000000 2225
60 0.000000 2225
61 0.000000 2225
62 0.000000 2225
63 0.000000 2225
64 0.000000 2225
65 0.000000 2225
66 0.000000 2225
67 0.000000 2225
68 0.000000 2225
69 0.000000 2225
70 0.000000 2225
71 0.000000 2225
72 0.000000 2225
73 0.000000 2225
74 0.000000 2225
75 0.000000 2225
76 0.000000 2225
77 0.000000 2225
78 0.000000 2225
79 0.000000 2225
80 0.000000 2225
81 0.000000 2225
82 0.000000 2225
83 0.000000 2225
84 0.000000 2225
85 0.000000 2225
86 0.000000 2225
87 0.000000 2225
88 0.000000 2225
89 0.000000 2225
90 0.000000 2225
91 0.000000 2225
92 0.000000 2225
93 0.000000 2225
94 0.000000 2225
95 0.000000 2225
96 0.000000 2225
97 0.000000 2225
98 0.000000 2225
99 0.000000 2225
100 0.000000 2225
101 0.000000 2225
102 0.000000 2225
103 0.000000 2225
104 0.000000 2225
105 0.000000 2225
106 0.000000 2225
107 0.000000 2225
108 0.000000 2225
109 0.000000 2225
110 0.000000 2225
111 0.000000 2225
112 0.000000 2225
113 0.000000 2225
114 0.000000 2225
115 0.000000 2225
116 0.000000 2225
117 0.000000 2225
118 0.000000 2225
119 0.000000 2225
120 0.000000 2225
121 0.000000 2225
122 0.000000 2225
123 0.000000 2225
124 0.000000 2225
125 0.000000 2225
126 0.000000 2225
127 0.000000 2225
128 0.000000 2225
129 0.000000 2225
130 0.000000 2225
131 0.000000 2225
132 0.000000 2225
133 0.000000 2225
134 0.000000 2225
135 0.000000 2225
136 0.000000 2225
137 0.000000 2225
138 0.000000 2225
139 0.000000 2225
140 0.000000 2225
141 0.000000 2225
142 0.000000 2225
143 0.000000 2225
144 0.000000 2225
145 0.000000 2225
146 0.000000 2225
147 0.000000 2225
148 0.000000 2225
149 0.000000 2225
150 0.000000 2225
151 0.000000 2225
152 0.000000 2225
153 0.000000 2225
154 0.000000 2225
155 0.000000 2225
156 0.000000 2225
157 0.000000 2225
158 0.000000 2225
159 0.000000 2225
160 0.000000 2225
161 0.000000 2225
162 0.000000 2225
163 0.000000 2225
164 0.000000 2225
165 0.000000 2225
166 0.000000 2225
167 0.000000 2225
168 0.000000 2225
169 0.000000 2225
170 0.000000 2225
171 0.000000 2225
172 0.000000 2225
173 0.000000 2225
174 0.000000 2225
175 0.000000 2225
176 0.000000 2225
177 0.000000 2225
178 0.000000 2225
179 0.000000 2225
180 0.000000 2225
181 0.000000 2225
182 0.000000 2225
183 0.000000 2225
184 0.000000 2225
185 0.000000 2225
186 0.000000 2225
187 0.000000 2225
188 0.000000 2225
189 0.000000 2225
190 0.000000 2218
191 0.000000 2218
192 0.000000 2218
193 0.000000 2218
194 0.000000 2218
195 0.000000 2217
196 0.000000 2217
197 0.000000 2217
198 0.000000 2217
199 0.000000 2217
200 0.000000 2217
201 0.000000 2217
202 0.000000 2217
203 0.000000 2217
204 0.000000 2217
205 0.000000 2217
206 0.000000 2217
207 0.000000 2217
208 0.000000 2217
209 0.000000 2217
210 0.000000 2217
211 0.000000 2217
212 0.000000 2217
213 0.000000 2217
214 0.000000 2217
215 0.000000 2217
216 0.000000 2217
217 0.000000 2217
218 0.000000 2217
219 0.000000 2217
220 0.000000 2217
221 0.000000 2217
222 0.000000 2217
223 0.000000 2217
224 0.000000 2217
225 0.000000 2217
226 0.000000 2217
227 0.000000 2217
228 0.000000 2217
229 0.000000 2217
230 0.000000 2217
231 0.000000 2217
232 0.000000 2217
233 0.000000 2217
234 0.000000 2217
235 0.000000 2217
236 0.000000 2217
237 0.000000 2217
238 0.000000 2217
239 0.000000 2217
240 0.000000 2217
241 0.000000 2217
242 0.000000 2217
243 0.000000 2217
244 0.000000 2217
245 0.000000 2217
246 0.000000 2217
247 0.000000 2217
248 0.000000 2208
249 0.000000 2208
250 0.000000 2208
251 0.000000 2208
252 0.000000 2208
253 0.000000 2208
254 0.000000 2208
255 0.000000 2208
256 0.000000 2208
257 0.000000 2208
258 0.000000 2208
259 0.000000 2208
260 0.000000 2208
261 0.000000 2208
262 0.000000 2208
263 0.000000 2208
264 0.000000 2208
265 0.000000 2208
266 0.000000 2208
267 0.000000 2208
268 0.000000 2208
269 0.000000 2208
270 0.000000 2208
271 0.000000 2208
272 0.000000 2208
273 0.000000 2208
274 0.000000 2208
275 0.000000 2208
276 0.000000 2208
277 0.000000 2208
278 0.000000 2208
279 0.000000 2208
280 0.000000 2208
281 0.000000 2208
282 0.000000 2208
283 0.000000 2208
284 0.000000 2208
285 0.000000 2208
286 0.000000 2208
287 0.000000 2208
288 0.000000 2208
289 0.000000 2208
290 0.000000 2208
291 0.000000 2208
292 0.000000 2208
293 0.000000 2208
294 0.000000 2208
295 0.000000 2208
296 0.000000 2208
297 0.000000 2208
298 0.000000 2208
299 0.000000 2208
300 0.000000 2208
301 0.000000 2208
302 0.000000 2208
303 0.000000 2208
304 0.000000 2208
305 0.000000 2208
306 0.000000 2208
307 0.000000 2208
308 0.000000 2208
309 0.000000 2208
310 0.000000 2208
311 0.000000 2208
312 0.000000 2208
313 0.000000 2208
314 0.000000 2208
315 0.000000 2208
316 0.000000 2208
317 0.000000 2208
318 0.000000 2208
319 0.000000 2208
320 0.000000 2208
321 0.000000 2208
322 0.000000 2208
323 0.000000 2208
324 0.000000 2208
325 0.000000 2208
326 0.000000 2208
327 0.000000 2208
328 0.000000 2208
329 0.000000 2208
330 0.000000 2208
331 0.000000 2208
332 0.000000 2208
333 0.000000 2208
334 0.000000 2208
335 0.000000 2208
336 0.000000 2208
337 0.000000 2208
338 0.000000 2208
339 0.000000 2208
340 0.000000 2208
341 0.000000 2208
342 0.000000 2208
343 0.000000 2208
344 0.000000 2208
345 0.000000 2208
346 0.000000 2208
347 0.000000 2208
348 0.000000 2208
349 0.000000 2208
350 0.000000 2208
351 0.000000 2208
352 0.000000 2208
353 0.000000 2208
354 0.000000 2208
355 0.000000 2208
356 0.000000 2208
357 0.000000 2208
358 0.000000 2208
359 0.000000 2208
360 0.000000 2208
361 0.000000 2208
362 0.000000 2208
363 0.000000 2208
364 0.000000 2208
365 0.000000 2208
366 0.000000 2208
367 0.000000 2208
368 0.000000 2208
369 0.000000 2208
370 0.000000 2208
371 0.000000 2196
372 0.000000 2196
373 0.000000 2196
374 0.000000 2196
375 0.000000 2196
376 0.000000 2196
377 0.000000 2196
378 0.000000 2196
379 0.000000 2196
380 0.000000 2196
381 0.000000 2196
382 0.000000 2196
383 0.000000 2196
384 0.000000 2196
385 0.000000 2196
386 0.000000 2196
387 0.000000 2196
388 0.000000 2196
389 0.000000 2196
390 0.000000 2196
391 0.000000 2196
392 0.000000 2196
393 0.000000 2196
394 0.000000 2196
395 0.000000 2196
396 0.000000 2196
397 0.000000 2196
398 0.000000 2196
399 0.000000 2196
400 0.000000 2196
401 0.000000 2196
402 0.000000 2196
403 0.000000 2196
404 0.000000 2196
405 0.000000 2196
406 0.000000 2196
407 0.000000 2196
408 0.000000 2196
409 0.000000 2196
410 0.000000 2196
411 0.000000 2196
412 0.000000 2196
413 0.000000 2196
414 0.000000 2196
415 0.000000 2196
416 0.000000 2196
417 0.000000 2196
418 0.000000 2196
419 0.000000 2196
420 0.000000 2196
421 0.000000 2196
422 0.000000 2196
423 0.000000 2196
424 0.000000 2196
425 0.000000 2196
426 0.000000 2196
427 0.000000 2196
428 0.000000 2196
429 0.000000 2196
430 0.000000 2196
431 0.000000 2196
432 0.000000 2196
433 0.000000 2196
434 0.000000 2196
435 0.000000 2196
436 0.000000 2196
437 0.000000 2196
438 0.000000 2196
439 0.000000 2196
440 0.000000 2196
441 0.000000 2196
442 0.000000 2196
443 0.000000 2196
444 0.000000 2196
445 0.000000 2196
446 0.000000 2196
447 0.000000 2196
448 0.000000 2196
449 0.000000 2196
450 0.000000 2196
451 0.000000 2196
452 0.000000 2196
453 0.000000 2196
454 0.000000 2196
455 0.000000 2196
456 0.000000 2196
457 0.000000 2196
458 0.000000 2196
459 0.000000 2196
460 0.000000 2196
461 0.000000 2196
462 0.000000 2196
463 0.000000 2196
464 0.000000 2196
465 0.000000 2196
466 0.000000 2196
467 0.000000 2196
468 0.000000 2196
469 0.000000 2196
470 0.000000 2196
471 0.000000 2196
472 0.000000 2196
473 0.000000 2196
474 0.000000 2196
475 0.000000 2196
476 0.000000 2196
477 0.000000 2196
478 0.000000 2196
479 0.000000 2196
480 0.000000 2196
481 0.000000 2196
482 0.000000 2196
483 0.000000 2196
484 0.000000 2196
485 0.000000 2196
486 0.000000 2196
487 0.000000 2196
488 0.000000 2196
489 0.000000 2196
490 0.000000 2196
491 0.000000 2196
492 0.000000 2196
493 0.000000 2196
494 0.000000 2196
495 0.000000 2196
496 0.000000 2196
497 0.000000 2196
498 0.000000 2196
499 0.000000 2196
500 0.000000 2196
501 0.000000 2196
502 0.000000 2196
503 0.000000 2196
504 0.000000 2196
505 0.000000 2196
506 0.000000 2196
507 0.000000 2196
508 0.000000 2196
509 0.000000 2196
510 0.000000 2196
511 0.000000 2196
512 0.000000 2196
513 0.000000 2196
514 0.000000 2196
515 0.000000 2196
516 0.000000 2196
517 0.000000 2196
518 0.000000 2196
519 0.000000 2196
520 0.000000 2196
521 0.000000 2196
522 0.000000 2196
523 0.000000 2196
524 0.000000 2196
525 0.000000 2196
526 0.000000 2196
527 0.000000 2196
528 0.000000 2196
529 0.000000 2196
530 0.000000 2196
531 0.000000 2196
532 0.000000 2196
533 0.000000 2196
534 0.000000 2196
535 0.000000 2196
536 0.000000 2196
537 0.000000 2196
538 0.000000 2196
539 0.000000 2196
540 0.000000 2196
