# first_value: 3423
# Instance: eil101.tsp
# Method: random-search
# output: time cost
0 3423
1 0.000000 3423
2 0.000000 3423
3 0.000000 3423
4 0.000000 3423
5 0.000000 3423
6 0.000000 3423
7 0.000000 3423
8 0.000000 3423
9 0.000000 3423
10 0.000000 3423
11 0.000000 3265
12 0.000000 3265
13 0.000000 3265
14 0.000000 3195
15 0.000000 3195
16 0.000000 3195
17 0.000000 3195
18 0.000000 3195
19 0.000000 3195
20 0.000000 3195
21 0.000000 3195
22 0.000000 3195
23 0.000000 3195
24 0.000000 3195
25 0.000000 3195
26 0.000000 3195
27 0.000000 3195
28 0.000000 3195
29 0.000000 3195
30 0.000000 3195
31 0.000000 3195
32 0.000000 3195
33 0.000000 3195
34 0.000000 3171
35 0.000000 3171
36 0.000000 3171
37 0.000000 3171
38 0.000000 3029
39 0.000000 3029
40 0.000000 3029
41 0.000000 3029
42 0.000000 3029
43 0.000000 3029
44 0.000000 3029
45 0.000000 3029
46 0.000000 3029
47 0.000000 3029
48 0.000000 3029
49 0.000000 3029
50 0.000000 3029
51 0.000000 3029
52 0.000000 3029
53 0.000000 3029
54 0.000000 3029
55 0.000000 3029
56 0.000000 3029
57 0.000000 3029
58 0.000000 3029
59 0.000000 3029
60 0.000000 3029
61 0.000000 3029
62 0.000000 3029
63 0.000000 3029
64 0.000000 3029
65 0.000000 3029
66 0.000000 3029
67 0.000000 3029
68 0.000000 3029
69 0.000000 3029
70 0.000000 3029
71 0.000000 3029
72 0.000000 3029
73 0.000000 3029
74 0.000000 3029
75 0.000000 3029
76 0.000000 3029
77 0.000000 3029
78 0.000000 3029
79 0.000000 3029
80 0.000000 3029
81 0.000000 3029
82 0.000000 3029
83 0.000000 3029
84 0.000000 3029
85 0.000000 3029
86 0.000000 3029
87 0.000000 3029
88 0.000000 3029
89 0.000000 3029
90 0.000000 3029
91 0.000000 3029
92 0.000000 3029
93 0.000000 3029
94 0.000000 3029
95 0.000000 3029
96 0.000000 3029
97 0.000000 3029
98 0.000000 3029
99 0.000000 3029
100 0.000000 3029
101 0.000000 3029
102 0.000000 3029
103 0.000000 3029
104 0.000000 3029
105 0.000000 3029
106 0.000000 3029
107 0.000000 3029
108 0.000000 3029
109 0.000000 3029
