# Instance: eil101.tsp
# Method: simulated-annealing
# output: step cost
0 3572
0.000000 3256
0.000000 3201
0.000000 3201
0.000000 3201
0.000000 3201
0.000000 3110
0.000000 3110
0.000000 3110
0.000000 3058
0.000000 2922
0.000000 2922
0.000000 2922
0.000000 2922
0.000000 2922
0.000000 2922
0.000000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.001000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.002000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.003000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.004000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.005000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2922
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.006000 2836
0.007000 2836
0.007000 2819
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.007000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.008000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2562
0.009000 2519
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2509
0.009000 2501
0.009000 2501
0.009000 2501
0.009000 2501
0.009000 2501
0.009000 2501
0.009000 2501
0.010000 2487
0.010000 2487
0.010000 2487
0.010000 2487
0.010000 2487
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2444
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2442
0.010000 2393
0.010000 2281
0.011000 2281
0.011000 2281
0.011000 2281
0.011000 2281
0.011000 2281
0.011000 2281
0.011000 2281
0.011000 2266
0.011000 2173
0.011000 2173
0.011000 2173
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2150
0.011000 2034
0.011000 2034
0.011000 2034
0.011000 2034
0.012000 2034
0.012000 2034
0.012000 2034
0.012000 2034
0.012000 2034
0.012000 2034
0.012000 2032
0.012000 2005
0.012000 2005
0.012000 2005
0.012000 2005
0.012000 2005
0.012000 2005
0.012000 1985
0.012000 1981
0.012000 1929
0.012000 1929
0.012000 1929
0.012000 1929
0.012000 1929
0.012000 1929
0.012000 1929
0.012000 1921
0.012000 1921
0.012000 1869
0.012000 1869
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1810
0.012000 1762
0.012000 1675
0.012000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1675
0.013000 1585
0.013000 1544
0.013000 1544
0.013000 1544
0.013000 1544
0.013000 1533
0.013000 1533
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1532
0.013000 1523
0.013000 1523
0.013000 1484
0.013000 1476
0.013000 1424
0.013000 1404
0.013000 1404
0.013000 1404
0.013000 1404
0.013000 1404
0.013000 1404
0.014000 1404
0.014000 1404
0.014000 1404
0.014000 1404
0.014000 1404
0.014000 1404
0.014000 1402
0.014000 1392
0.014000 1377
0.014000 1369
0.014000 1369
0.014000 1369
0.014000 1369
0.014000 1369
0.014000 1334
0.014000 1323
0.014000 1316
0.014000 1297
0.014000 1280
0.014000 1280
0.014000 1280
0.014000 1256
0.014000 1256
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1244
0.014000 1231
0.014000 1231
0.014000 1225
0.014000 1225
0.014000 1225
0.015000 1225
0.015000 1225
0.015000 1225
0.015000 1207
0.015000 1193
0.015000 1185
0.015000 1160
0.015000 1150
0.015000 1150
0.015000 1150
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1132
0.015000 1103
0.015000 1083
0.015000 1056
0.015000 1054
0.015000 1002
0.015000 997
0.015000 997
0.015000 997
0.015000 997
0.015000 997
0.015000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 997
0.016000 993
0.016000 993
0.016000 992
0.016000 972
0.016000 954
0.016000 933
0.016000 933
0.016000 933
0.016000 933
0.016000 923
0.016000 908
0.016000 903
0.016000 903
0.016000 902
0.016000 902
0.016000 902
0.016000 902
0.016000 902
0.016000 902
0.016000 902
0.017000 902
0.017000 902
0.017000 902
0.017000 900
0.017000 891
0.017000 887
0.017000 879
0.017000 862
0.017000 849
0.017000 849
0.017000 836
0.017000 836
0.017000 836
0.017000 820
0.017000 820
0.017000 820
0.017000 810
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 807
0.017000 802
0.018000 802
0.018000 802
0.018000 799
0.018000 799
0.018000 799
0.018000 794
0.018000 792
0.018000 788
0.018000 786
0.018000 786
0.018000 782
0.018000 782
0.018000 782
0.018000 781
0.018000 781
0.018000 774
0.018000 774
0.018000 774
0.018000 769
0.018000 769
0.018000 766
0.018000 766
0.018000 766
0.018000 766
0.018000 766
0.018000 766
0.018000 763
0.018000 763
0.018000 755
0.018000 749
0.018000 749
0.018000 749
0.018000 749
0.018000 745
0.019000 745
0.019000 745
0.019000 744
0.019000 744
0.019000 744
0.019000 741
0.019000 736
0.019000 736
0.019000 732
0.019000 732
0.019000 731
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 726
0.019000 724
0.019000 722
0.020000 721
0.020000 716
0.020000 715
0.020000 715
0.020000 708
0.020000 708
0.020000 699
0.020000 699
0.020000 698
0.020000 696
0.020000 695
0.020000 695
0.020000 695
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.020000 694
0.021000 688
0.021000 687
0.021000 687
0.021000 686
0.021000 686
0.021000 686
0.021000 686
0.021000 686
0.021000 686
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.021000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.022000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 684
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 681
0.023000 680
0.023000 680
0.023000 680
0.023000 680
0.023000 680
0.023000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 679
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
0.024000 678
