# first_value: 3572
# Instance: eil101.tsp
# Method: random-search
# output: time cost
0 3572
1 0.000000 3311
2 0.000000 3291
3 0.000000 3212
4 0.000000 3136
5 0.000000 3136
6 0.000000 3136
7 0.000000 3136
8 0.000000 3136
9 0.000000 3136
10 0.000000 3136
11 0.000000 3136
12 0.000000 3136
13 0.000000 3136
14 0.000000 3136
15 0.000000 3136
16 0.000000 3136
17 0.000000 3136
18 0.000000 3136
19 0.000000 3136
20 0.000000 3136
21 0.000000 3136
22 0.000000 3136
23 0.000000 3136
24 0.000000 3136
25 0.000000 3136
26 0.000000 3136
27 0.000000 3136
28 0.000000 3136
29 0.000000 3136
30 0.000000 3136
31 0.000000 3136
32 0.000000 3136
33 0.000000 3136
34 0.000000 3136
35 0.000000 3136
36 0.000000 3136
37 0.000000 3136
38 0.000000 3136
39 0.000000 3136
40 0.000000 3136
41 0.000000 3136
42 0.000000 3136
43 0.000000 3136
44 0.000000 3136
45 0.000000 3136
46 0.000000 3136
47 0.000000 3136
48 0.000000 3136
49 0.000000 3136
50 0.000000 3136
51 0.000000 3136
52 0.000000 3136
53 0.000000 3136
54 0.000000 3136
55 0.000000 3136
56 0.000000 3136
57 0.000000 3136
58 0.000000 3136
59 0.000000 3136
60 0.000000 3136
61 0.000000 3136
62 0.000000 3136
63 0.000000 3136
64 0.000000 3136
65 0.000000 3136
66 0.000000 3136
67 0.000000 3136
68 0.000000 3136
69 0.000000 3136
70 0.000000 3136
71 0.000000 3136
72 0.000000 3136
73 0.000000 3136
74 0.000000 3136
75 0.000000 3136
76 0.000000 3136
77 0.000000 3136
78 0.000000 3136
79 0.000000 3136
80 0.000000 3136
81 0.000000 3136
82 0.000000 3136
83 0.000000 3136
84 0.000000 3136
85 0.000000 3136
86 0.000000 3136
87 0.000000 3136
88 0.000000 3136
89 0.000000 3136
90 0.000000 3136
91 0.000000 3136
92 0.000000 3136
93 0.000000 3136
94 0.000000 3136
95 0.000000 3136
96 0.000000 3136
97 0.000000 3136
98 0.000000 3136
99 0.000000 3136
100 0.000000 3136
101 0.000000 3136
102 0.000000 3136
103 0.000000 3136
104 0.000000 3136
105 0.000000 3136
106 0.000000 3136
107 0.000000 3136
108 0.000000 3136
109 0.000000 3136
110 0.000000 3136
111 0.000000 3136
112 0.000000 3136
113 0.000000 3136
114 0.000000 3136
115 0.000000 3136
116 0.000000 3136
117 0.000000 3136
118 0.000000 3136
119 0.000000 3136
120 0.000000 3136
121 0.000000 3061
122 0.000000 3061
123 0.000000 3061
124 0.000000 3061
125 0.000000 3061
126 0.000000 3061
127 0.000000 3061
128 0.000000 3061
129 0.000000 3061
130 0.000000 3061
131 0.000000 3061
132 0.000000 3061
133 0.000000 3061
134 0.000000 3061
135 0.000000 3061
