# first_value: 1652
# Instance: eil51.tsp
# Method: random-search
# output: time cost
0 1652
1 0.000000 1652
2 0.000000 1652
3 0.000000 1652
4 0.000000 1652
5 0.000000 1652
6 0.000000 1516
7 0.000000 1516
8 0.000000 1417
9 0.000000 1417
10 0.000000 1417
11 0.000000 1417
12 0.000000 1417
13 0.000000 1417
14 0.000000 1417
15 0.000000 1417
16 0.000000 1417
17 0.000000 1417
18 0.000000 1417
19 0.000000 1417
20 0.000000 1417
21 0.000000 1417
22 0.000000 1417
23 0.000000 1417
24 0.000000 1417
25 0.000000 1417
26 0.000000 1417
27 0.000000 1417
28 0.000000 1417
29 0.000000 1417
30 0.000000 1417
31 0.000000 1417
32 0.000000 1417
33 0.000000 1383
34 0.000000 1383
35 0.000000 1383
36 0.000000 1383
37 0.000000 1383
38 0.000000 1383
39 0.000000 1383
40 0.000000 1383
41 0.000000 1383
42 0.000000 1383
43 0.000000 1383
44 0.000000 1383
45 0.000000 1383
46 0.000000 1383
47 0.000000 1383
48 0.000000 1383
49 0.000000 1383
50 0.000000 1383
51 0.000000 1383
52 0.000000 1383
53 0.000000 1383
54 0.000000 1383
55 0.000000 1383
56 0.000000 1383
57 0.000000 1383
58 0.000000 1383
59 0.000000 1383
60 0.000000 1383
61 0.000000 1383
62 0.000000 1383
63 0.000000 1383
64 0.000000 1383
65 0.000000 1383
66 0.000000 1383
67 0.000000 1383
68 0.000000 1383
69 0.000000 1383
70 0.000000 1383
71 0.000000 1383
72 0.000000 1383
73 0.000000 1383
74 0.000000 1383
75 0.000000 1383
76 0.000000 1383
77 0.000000 1383
78 0.000000 1383
79 0.000000 1383
80 0.000000 1383
81 0.000000 1383
82 0.000000 1383
83 0.000000 1383
84 0.000000 1383
85 0.000000 1383
86 0.000000 1383
87 0.000000 1383
88 0.000000 1383
89 0.000000 1383
90 0.000000 1383
91 0.000000 1383
92 0.000000 1383
93 0.000000 1383
94 0.000000 1383
95 0.000000 1383
96 0.000000 1383
97 0.000000 1383
98 0.000000 1383
99 0.000000 1383
100 0.000000 1383
101 0.000000 1383
102 0.000000 1383
103 0.000000 1383
104 0.000000 1383
105 0.000000 1383
106 0.000000 1383
107 0.000000 1383
108 0.000000 1383
109 0.000000 1383
110 0.000000 1383
111 0.000000 1383
112 0.000000 1383
113 0.000000 1383
114 0.000000 1383
115 0.000000 1383
116 0.000000 1383
117 0.000000 1383
118 0.000000 1383
119 0.000000 1383
120 0.000000 1383
121 0.000000 1383
122 0.000000 1383
123 0.000000 1383
124 0.000000 1383
125 0.000000 1383
126 0.000000 1383
127 0.000000 1383
128 0.000000 1383
129 0.000000 1383
130 0.000000 1383
131 0.000000 1383
132 0.000000 1383
133 0.000000 1383
134 0.000000 1383
135 0.000000 1383
136 0.000000 1383
137 0.000000 1383
138 0.000000 1383
139 0.000000 1383
140 0.000000 1383
141 0.000000 1383
142 0.000000 1383
143 0.000000 1383
144 0.000000 1383
145 0.000000 1383
146 0.000000 1383
147 0.000000 1383
148 0.000000 1383
149 0.000000 1383
150 0.000000 1383
151 0.000000 1383
152 0.000000 1383
153 0.000000 1383
154 0.000000 1383
155 0.000000 1383
156 0.000000 1383
157 0.000000 1383
158 0.000000 1383
159 0.000000 1383
160 0.000000 1383
161 0.000000 1383
162 0.000000 1383
163 0.000000 1383
164 0.000000 1383
165 0.000000 1383
166 0.000000 1383
167 0.000000 1383
168 0.000000 1383
169 0.000000 1383
170 0.000000 1383
171 0.000000 1383
172 0.000000 1383
173 0.000000 1383
174 0.000000 1383
175 0.000000 1383
176 0.000000 1383
177 0.000000 1383
178 0.000000 1383
179 0.000000 1383
180 0.000000 1383
181 0.000000 1383
182 0.000000 1383
183 0.000000 1383
184 0.000000 1383
185 0.000000 1383
186 0.000000 1383
187 0.000000 1383
188 0.000000 1383
189 0.000000 1383
190 0.000000 1383
191 0.000000 1383
192 0.000000 1383
193 0.000000 1383
194 0.000000 1383
195 0.000000 1383
196 0.000000 1383
197 0.000000 1383
198 0.000000 1383
199 0.000000 1383
200 0.000000 1383
201 0.000000 1383
202 0.000000 1383
203 0.000000 1383
204 0.000000 1383
205 0.000000 1383
206 0.000000 1383
207 0.000000 1383
208 0.000000 1383
209 0.000000 1383
210 0.000000 1383
211 0.000000 1383
212 0.000000 1383
213 0.000000 1383
214 0.000000 1383
215 0.000000 1383
216 0.000000 1383
217 0.000000 1383
218 0.000000 1383
219 0.000000 1383
220 0.000000 1383
221 0.000000 1383
222 0.000000 1383
223 0.000000 1383
224 0.000000 1383
225 0.000000 1383
226 0.000000 1383
227 0.000000 1383
228 0.000000 1383
229 0.000000 1383
230 0.000000 1383
231 0.000000 1383
232 0.000000 1383
233 0.000000 1383
234 0.000000 1383
235 0.000000 1383
236 0.000000 1383
237 0.000000 1383
238 0.000000 1383
239 0.000000 1383
240 0.000000 1383
241 0.000000 1383
242 0.000000 1383
243 0.000000 1383
244 0.000000 1383
245 0.000000 1383
246 0.000000 1383
247 0.000000 1383
248 0.000000 1383
249 0.000000 1383
250 0.000000 1383
251 0.000000 1383
252 0.000000 1383
253 0.000000 1383
254 0.000000 1383
255 0.000000 1383
256 0.000000 1383
257 0.000000 1383
258 0.000000 1383
259 0.000000 1383
260 0.000000 1383
261 0.000000 1383
262 0.000000 1383
263 0.000000 1383
264 0.000000 1383
265 0.000000 1367
266 0.000000 1367
267 0.000000 1367
268 0.000000 1367
269 0.000000 1367
270 0.000000 1367
271 0.000000 1367
272 0.000000 1367
273 0.000000 1367
274 0.000000 1367
275 0.000000 1367
276 0.000000 1367
277 0.000000 1367
278 0.000000 1367
279 0.000000 1367
280 0.000000 1367
281 0.000000 1367
282 0.000000 1367
283 0.000000 1367
284 0.000000 1367
285 0.000000 1367
286 0.000000 1367
287 0.000000 1367
288 0.000000 1367
289 0.000000 1367
290 0.000000 1367
291 0.000000 1367
292 0.000000 1367
293 0.000000 1367
294 0.000000 1367
295 0.000000 1367
296 0.000000 1367
297 0.000000 1367
298 0.000000 1367
299 0.000000 1367
300 0.000000 1367
301 0.000000 1367
302 0.000000 1367
303 0.000000 1367
304 0.000000 1367
305 0.000000 1367
306 0.000000 1367
307 0.000000 1367
308 0.000000 1367
309 0.000000 1367
310 0.000000 1367
311 0.000000 1367
312 0.000000 1367
313 0.000000 1367
314 0.000000 1367
315 0.000000 1367
316 0.000000 1367
317 0.000000 1367
318 0.000000 1367
319 0.000000 1367
320 0.000000 1367
321 0.000000 1367
322 0.000000 1367
323 0.000000 1367
324 0.000000 1367
325 0.000000 1367
326 0.000000 1367
327 0.000000 1367
328 0.000000 1367
329 0.000000 1367
330 0.000000 1367
331 0.000000 1367
332 0.000000 1367
333 0.000000 1367
334 0.000000 1367
335 0.000000 1367
336 0.000000 1367
337 0.000000 1367
338 0.000000 1367
339 0.000000 1367
340 0.000000 1367
341 0.000000 1367
342 0.000000 1367
343 0.000000 1367
344 0.000000 1367
345 0.000000 1367
346 0.000000 1367
347 0.000000 1367
348 0.000000 1367
349 0.000000 1367
350 0.000000 1367
351 0.000000 1367
352 0.000000 1367
353 0.000000 1367
354 0.000000 1367
355 0.000000 1367
356 0.000000 1367
357 0.000000 1367
358 0.000000 1367
359 0.000000 1367
360 0.000000 1367
361 0.000000 1367
362 0.000000 1367
363 0.000000 1367
364 0.000000 1367
365 0.000000 1367
366 0.000000 1367
367 0.000000 1367
368 0.000000 1367
369 0.000000 1367
370 0.000000 1367
371 0.000000 1367
372 0.000000 1367
373 0.000000 1367
374 0.000000 1367
375 0.000000 1367
376 0.000000 1367
377 0.000000 1367
378 0.000000 1367
379 0.000000 1367
380 0.000000 1367
381 0.000000 1367
382 0.000000 1367
383 0.000000 1367
384 0.000000 1367
385 0.000000 1367
386 0.000000 1367
387 0.000000 1367
388 0.000000 1367
389 0.000000 1367
390 0.000000 1367
391 0.000000 1367
392 0.000000 1367
393 0.000000 1367
394 0.000000 1367
395 0.000000 1367
396 0.000000 1367
397 0.000000 1367
398 0.000000 1367
399 0.000000 1367
400 0.000000 1367
401 0.000000 1367
402 0.000000 1367
403 0.000000 1367
404 0.000000 1367
405 0.000000 1367
406 0.000000 1367
407 0.000000 1367
408 0.000000 1367
409 0.000000 1367
410 0.000000 1367
411 0.000000 1367
412 0.000000 1367
413 0.000000 1367
414 0.000000 1367
415 0.000000 1367
416 0.000000 1367
417 0.000000 1367
418 0.000000 1367
419 0.000000 1367
420 0.000000 1367
421 0.000000 1367
422 0.000000 1367
423 0.000000 1367
424 0.000000 1367
425 0.000000 1367
426 0.000000 1367
427 0.000000 1367
428 0.000000 1367
429 0.000000 1367
430 0.000000 1367
431 0.000000 1367
432 0.000000 1367
433 0.000000 1367
434 0.000000 1367
435 0.000000 1367
436 0.000000 1367
437 0.000000 1367
438 0.000000 1367
439 0.000000 1367
440 0.000000 1367
441 0.000000 1367
442 0.000000 1367
443 0.000000 1367
444 0.000000 1367
445 0.000000 1367
446 0.000000 1367
447 0.000000 1367
448 0.000000 1367
449 0.000000 1367
450 0.000000 1367
451 0.000000 1367
452 0.000000 1367
453 0.000000 1367
454 0.000000 1367
455 0.000000 1367
456 0.000000 1367
457 0.000000 1367
458 0.000000 1367
459 0.000000 1367
460 0.000000 1367
461 0.000000 1367
462 0.000000 1367
463 0.000000 1367
464 0.000000 1367
465 0.000000 1367
466 0.000000 1367
467 0.000000 1367
468 0.000000 1367
469 0.000000 1367
470 0.000000 1367
471 0.000000 1367
472 0.000000 1367
473 0.000000 1367
474 0.000000 1367
