# first_value: 1432
# Instance: eil51.tsp
# Method: random-search
# output: time cost
0 1432
1 0.000000 1432
2 0.000000 1432
3 0.000000 1432
4 0.000000 1432
5 0.000000 1432
6 0.000000 1432
7 0.000000 1432
8 0.000000 1432
9 0.000000 1432
10 0.000000 1432
11 0.000000 1432
12 0.000000 1432
13 0.000000 1432
14 0.000000 1432
15 0.000000 1432
16 0.000000 1432
17 0.000000 1432
18 0.000000 1432
19 0.000000 1432
20 0.000000 1432
21 0.000000 1432
22 0.000000 1432
23 0.000000 1432
24 0.000000 1432
25 0.000000 1432
26 0.000000 1432
27 0.000000 1432
28 0.000000 1432
29 0.000000 1432
30 0.000000 1432
31 0.000000 1432
32 0.000000 1432
33 0.000000 1432
34 0.000000 1432
35 0.000000 1432
36 0.000000 1432
37 0.000000 1432
38 0.000000 1432
39 0.000000 1432
40 0.000000 1432
41 0.000000 1432
42 0.000000 1432
43 0.000000 1432
44 0.000000 1432
45 0.000000 1432
46 0.000000 1432
47 0.000000 1432
48 0.000000 1432
49 0.000000 1432
50 0.000000 1432
51 0.000000 1432
52 0.000000 1432
53 0.000000 1432
54 0.000000 1432
55 0.000000 1432
56 0.000000 1432
57 0.000000 1432
58 0.000000 1432
59 0.000000 1432
60 0.000000 1432
61 0.000000 1432
62 0.000000 1432
63 0.000000 1432
64 0.000000 1432
65 0.000000 1432
66 0.000000 1432
67 0.000000 1432
68 0.000000 1432
69 0.000000 1432
70 0.000000 1432
71 0.000000 1432
72 0.000000 1432
73 0.000000 1432
74 0.000000 1432
75 0.000000 1432
76 0.000000 1432
77 0.000000 1432
78 0.000000 1432
79 0.000000 1432
80 0.000000 1432
81 0.000000 1432
82 0.000000 1432
83 0.000000 1432
84 0.000000 1432
85 0.000000 1432
86 0.000000 1432
87 0.000000 1432
88 0.000000 1432
89 0.000000 1432
90 0.000000 1432
91 0.000000 1432
92 0.000000 1432
93 0.000000 1432
94 0.000000 1432
95 0.000000 1432
96 0.000000 1432
97 0.000000 1432
98 0.000000 1432
99 0.000000 1432
100 0.000000 1432
101 0.000000 1432
102 0.000000 1432
103 0.000000 1432
104 0.000000 1432
105 0.000000 1432
106 0.000000 1432
107 0.000000 1432
108 0.000000 1432
109 0.000000 1432
110 0.000000 1432
111 0.000000 1432
112 0.000000 1432
113 0.000000 1432
114 0.000000 1432
115 0.000000 1432
116 0.000000 1432
117 0.000000 1432
118 0.000000 1432
119 0.000000 1432
120 0.000000 1432
121 0.000000 1432
122 0.000000 1432
123 0.000000 1432
124 0.000000 1432
125 0.000000 1432
126 0.000000 1432
127 0.000000 1432
128 0.000000 1432
129 0.000000 1432
130 0.000000 1432
131 0.000000 1432
132 0.000000 1432
133 0.000000 1432
134 0.000000 1432
135 0.000000 1432
136 0.000000 1432
137 0.000000 1432
138 0.000000 1432
139 0.000000 1432
140 0.000000 1432
141 0.000000 1432
142 0.000000 1432
143 0.000000 1432
144 0.000000 1432
145 0.000000 1432
146 0.000000 1432
147 0.000000 1432
148 0.000000 1432
149 0.000000 1432
150 0.000000 1432
151 0.000000 1432
152 0.000000 1432
153 0.000000 1432
154 0.000000 1432
155 0.000000 1432
156 0.000000 1432
157 0.000000 1432
158 0.000000 1432
159 0.000000 1432
160 0.000000 1432
161 0.000000 1432
162 0.000000 1432
163 0.000000 1432
164 0.000000 1414
165 0.000000 1414
166 0.000000 1414
167 0.000000 1414
168 0.000000 1414
169 0.000000 1414
170 0.000000 1414
171 0.000000 1414
172 0.000000 1414
173 0.000000 1414
174 0.000000 1414
175 0.000000 1414
176 0.000000 1414
177 0.000000 1414
178 0.000000 1414
179 0.000000 1414
180 0.000000 1414
181 0.000000 1414
182 0.000000 1414
183 0.000000 1414
184 0.000000 1388
185 0.000000 1388
186 0.000000 1388
187 0.000000 1388
188 0.000000 1388
189 0.000000 1388
190 0.000000 1388
191 0.000000 1388
192 0.000000 1388
193 0.000000 1388
194 0.000000 1388
195 0.000000 1388
196 0.000000 1388
197 0.000000 1388
198 0.000000 1388
199 0.000000 1388
200 0.000000 1388
201 0.000000 1388
202 0.000000 1388
203 0.000000 1388
204 0.000000 1388
205 0.000000 1388
206 0.000000 1388
207 0.000000 1388
208 0.000000 1388
209 0.000000 1388
210 0.000000 1388
211 0.000000 1388
212 0.000000 1388
213 0.000000 1388
214 0.000000 1388
215 0.000000 1388
216 0.000000 1388
217 0.000000 1388
218 0.000000 1388
219 0.000000 1388
220 0.000000 1388
221 0.000000 1388
222 0.000000 1388
223 0.000000 1388
224 0.000000 1388
225 0.000000 1388
226 0.000000 1388
227 0.000000 1388
228 0.000000 1388
229 0.000000 1388
230 0.000000 1388
231 0.000000 1388
232 0.000000 1388
233 0.000000 1388
234 0.000000 1388
235 0.000000 1388
236 0.000000 1388
237 0.000000 1388
238 0.000000 1388
239 0.000000 1388
240 0.000000 1388
241 0.000000 1388
242 0.000000 1388
243 0.000000 1388
244 0.000000 1388
245 0.000000 1388
246 0.000000 1388
247 0.000000 1388
248 0.000000 1388
249 0.000000 1388
250 0.000000 1388
251 0.000000 1388
